timestamp,src,dest,speed_src,speed_dest,posx_src,posy_src,posz_src,posx_dest,posy_dest,posz_dest,traffic_type,packet_size,interval,serving_gnb,distance,sinr_dl,sinr_ul,sinr_d2d,mac_thr_dl,mac_thr_ul,mac_delay_dl,mac_delay_ul,blerDlSignal,blerUlSignal,packetLossDlSignal,packetLossUlSignal,
2.8,gnb,ue[2],0,5,726,277,0,865.414,738.728,0,DL,1190,0.0259497,1,482.316,40.0006,20.5179,-999,45936.6,0,0.004,0,0,0,0,0
2.8,gnb,ue[3],0,5,726,277,0,949.668,684.863,0,DL,1108,0.041479,1,465.167,23.8771,30.0733,-999,26721.8,0,0.004,0,0,0,0,0
2.9,gnb,ue[0],0,5,726,277,0,907.81,712.217,0,DL,829,0.11402,1,471.666,26.7814,19.7742,-999,7608.85,0,0.01,0,0,0,0,0
2.9,gnb,ue[1],0,5,726,277,0,934.742,754.344,0,DL,878,0.0779123,1,520.99,43.1481,27.1405,-999,11655.4,0,0.004,0,0,0,0,0
2.9,gnb,ue[2],0,5,726,277,0,865.683,739.149,0,DL,1190,0.0259497,1,482.797,39.9837,20.501,-999,45982,0,0.004,0,0,0,0,0
2.9,gnb,ue[3],0,5,726,277,0,949.937,685.285,0,DL,1108,0.041479,1,465.665,17.5354,30.0551,-999,26747.2,0,0.004,0,0,0,0,0
3,gnb,ue[0],0,5,726,277,0,908.08,712.638,0,DL,829,0.11402,1,472.158,26.7637,19.7565,-999,7623.82,0,0.004,0,0,0,0,0
3,gnb,ue[1],0,5,726,277,0,935.012,754.765,0,DL,878,0.0779123,1,521.484,37.6744,27.1244,-999,11659.3,0,0.004,0,0,0,0,0
3,gnb,ue[2],0,5,726,277,0,865.953,739.57,0,DL,1190,0.0259497,1,483.278,42.5327,20.4841,-999,46024.1,0,0.004,0,0,0,0,0
3,gnb,ue[3],0,5,726,277,0,950.206,685.706,0,DL,1108,0.041479,1,466.164,17.5172,30.0369,-999,26778.9,0,0.004,0,0,0,0,0
3.1,gnb,ue[0],0,5,726,277,0,908.349,713.059,0,DL,829,0.11402,1,472.651,26.746,19.7388,-999,7622.8,0,0.004,0,0,0,0,0
3.1,gnb,ue[1],0,5,726,277,0,935.281,755.186,0,DL,878,0.0779123,1,521.977,37.6583,27.1083,-999,11661.1,0,0.004,0,0,0,0,0
3.1,gnb,ue[2],0,5,726,277,0,866.222,739.991,0,DL,1190,0.0259497,1,483.759,42.5158,20.4672,-999,46063.4,0,0.004,0,0,0,0,0
3.1,gnb,ue[3],0,5,726,277,0,950.476,686.127,0,DL,1108,0.041479,1,466.663,17.499,30.0188,-999,26584.2,0,0.004,0,0,0,0,0
3.2,gnb,ue[0],0,5,726,277,0,908.618,713.481,0,DL,829,0.11402,1,473.143,26.7283,19.7211,-999,7607.52,0,0.01,0,0,0,0,0
3.2,gnb,ue[1],0,5,726,277,0,935.55,755.607,0,DL,878,0.0779123,1,522.471,37.6422,27.0923,-999,11662.8,0,0.004,0,0,0,0,0
3.2,gnb,ue[2],0,5,726,277,0,866.491,740.413,0,DL,1190,0.0259497,1,484.241,42.4989,20.4503,-999,46100.2,0,0.004,0,0,0,0,0
3.2,gnb,ue[3],0,5,726,277,0,950.745,686.549,0,DL,1108,0.041479,1,467.162,17.4809,30.0006,-999,26725.3,0,0.004,0,0,0,0,0
3.3,gnb,ue[0],0,5,726,277,0,908.888,713.902,0,DL,829,0.11402,1,473.636,28.5921,19.7034,-999,7544.88,0,0.004,0,0,0,0,0
3.3,gnb,ue[1],0,5,726,277,0,935.82,756.029,0,DL,878,0.0779123,1,522.965,37.1324,27.0762,-999,11648.7,0,0.004,0,0,0,0,0
3.3,gnb,ue[2],0,5,726,277,0,866.761,740.834,0,DL,1190,0.0259497,1,484.722,42.4821,20.4334,-999,46148.6,0,0.004,0,0,0,0,0
3.3,gnb,ue[3],0,5,726,277,0,951.014,686.97,0,DL,1108,0.041479,1,467.661,22.2703,29.9825,-999,26629.6,0,0.004,0,0,0,0,0
3.4,gnb,ue[0],0,5,726,277,0,909.157,714.323,0,DL,829,0.11402,1,474.129,26.693,19.6857,-999,7610.66,0,0.01,0,0,0,0,0
3.4,gnb,ue[1],0,5,726,277,0,936.089,756.45,0,DL,878,0.0779123,1,523.459,37.6101,27.0602,-999,11667.6,0,0.004,0,0,0,0,0
3.4,gnb,ue[2],0,5,726,277,0,867.03,741.255,0,DL,1190,0.0259497,1,485.203,42.0068,20.4166,-999,46172.7,0,0.004,0,0,0,0,0
3.4,gnb,ue[3],0,5,726,277,0,951.284,687.391,0,DL,1108,0.041479,1,468.16,15.3175,29.9644,-999,26675.6,0,0.004,0,0,0,0,0
3.5,gnb,ue[0],0,5,726,277,0,909.426,714.744,0,DL,829,0.11402,1,474.621,26.6753,19.6681,-999,7610.18,0,0.01,0,0,0,0,0
3.5,gnb,ue[1],0,5,726,277,0,936.358,756.871,0,DL,878,0.0779123,1,523.953,37.5941,27.0441,-999,11669,0,0.004,0,0,0,0,0
3.5,gnb,ue[2],0,5,726,277,0,867.299,741.676,0,DL,1190,0.0259497,1,485.685,42.4483,20.3997,-999,46203.2,0,0.004,0,0,0,0,0
3.5,gnb,ue[3],0,5,726,277,0,951.553,687.812,0,DL,1108,0.041479,1,468.659,15.2995,29.9463,-999,26704.4,0,0.004,0,0,0,0,0
3.6,gnb,ue[0],0,5,726,277,0,909.696,715.166,0,DL,829,0.11402,1,475.114,22.8109,19.6505,-999,7620.53,0,0.004,0,0,0,0,0
3.6,gnb,ue[1],0,5,726,277,0,936.628,757.292,0,DL,878,0.0779123,1,524.447,37.5781,27.0281,-999,11670.3,0,0.004,0,0,0,0,0
3.6,gnb,ue[2],0,5,726,277,0,867.569,742.098,0,DL,1190,0.0259497,1,486.166,42.4315,20.3829,-999,46231.9,0,0.004,0,0,0,0,0
3.6,gnb,ue[3],0,5,726,277,0,951.822,688.234,0,DL,1108,0.041479,1,469.158,15.2814,29.9282,-999,26741.4,0,0.004,0,0,0,0,0
3.7,gnb,ue[0],0,5,726,277,0,909.965,715.587,0,DL,829,0.11402,1,475.607,22.7933,19.6329,-999,7619.78,0,0.004,0,0,0,0,0
3.7,gnb,ue[1],0,5,726,277,0,936.897,757.714,0,DL,878,0.0779123,1,524.941,35.74,27.0121,-999,11676.1,0,0.004,0,0,0,0,0
3.7,gnb,ue[2],0,5,726,277,0,867.838,742.519,0,DL,1190,0.0259497,1,486.648,39.8737,20.3661,-999,46259,0,0.004,0,0,0,0,0
3.7,gnb,ue[3],0,5,726,277,0,952.092,688.655,0,DL,1108,0.041479,1,469.656,15.2633,29.9101,-999,26767.1,0,0.004,0,0,0,0,0
3.8,gnb,ue[0],0,5,726,277,0,910.234,716.008,0,DL,829,0.11402,1,476.099,22.7757,25.2132,-999,7619.07,0,0.004,0,0,0,0,0
3.8,gnb,ue[1],0,5,726,277,0,937.166,758.135,0,DL,878,0.0779123,1,525.435,35.724,26.9962,-999,11677.2,0,0.004,0,0,0,0,0
3.8,gnb,ue[2],0,5,726,277,0,868.107,742.94,0,DL,1190,0.0259497,1,487.129,39.8569,20.3493,-999,46296.8,0,0.004,0,0,0,0,0
3.8,gnb,ue[3],0,5,726,277,0,952.361,689.076,0,DL,1108,0.041479,1,470.155,19.219,29.8921,-999,26787.6,0,0.004,0,0,0,0,0
3.9,gnb,ue[0],0,5,726,277,0,910.503,716.429,0,DL,829,0.11402,1,476.592,22.7582,25.1957,-999,7615.5,0,0.004,0,0,0,0,0
